34.75954483056942,45.294317501331264,42.67265351389817,0
32.432013201538865,33.557735034385686,47.36836824282587,1
30.14109802253005,47.69303872885104,51.65251978047873,0
40.701520016801254,0.807804679500162,45.38968330112299,1
47.73090337210832,61.7460458064206,37.66748830358712,0
27.76071707743885,19.24721478377737,50.32515006986057,1
27.09517942911507,61.95777193734616,36.61949490987152,0
42.14757318880265,17.544954273298053,56.351641717491,1
42.461144316717,20.844583294845425,27.868807300963052,1
35.254724203168465,62.23432786539232,90.06405701173797,2
35.93440755503399,56.46252430812777,38.904113733147554,0
31.816471512856545,38.87896664696322,40.60151227015763,1
12.283719254655963,7.369275243371709,24.848299299657054,1
18.807865337801577,53.40422310209983,94.53023970124455,2
18.381150425751958,35.40563060645497,46.62274212461349,1
15.062984757084445,66.82104056885066,82.0716191025036,2
33.86898591001611,59.14666467647177,22.302193205348498,0
19.837909547542356,81.81886120792028,71.02170611302186,2
44.15294077986505,53.96963388464319,51.432983835611644,0
32.626841950031135,76.92417992030077,54.2561134726264,2
34.323689388994076,60.72232537159987,77.47893198841152,2
25.69664257134397,59.49773335184273,71.88665210055974,2
2.4635423078660432,74.9475585845065,88.52863637055289,2
18.922852657738098,27.218376024641874,48.76092913536511,1
21.70845006841869,66.96666628684335,58.956956842450815,0
22.133652789309373,70.8149444870281,79.97583451464459,2
26.07839478079813,47.83410278306739,31.301850484832944,0
19.712041379375865,53.794305024156955,73.45948050704888,2
31.417719691925974,56.609697256272796,28.548819064358447,0
35.338394642091416,25.538615780628156,36.47205069010479,1
