0.31827689350064653,36.766068870081625,0.0
47.41958275526307,18.71594927743658,1.0
22.02764242121459,24.550607025545244,1.0
30.296464203361914,66.60667158699083,0.0
17.148794007768007,92.79665741144098,0.0
0.5953836704871659,59.63369749742563,0.0
50.336062642174255,24.205303101259158,1.0
28.899361886262028,56.96980547759385,0.0
19.905803785576747,55.14406565253572,0.0
26.69169341529206,71.17939411546212,0.0
4.452608306601351,63.15871633626942,0.0
15.529258025021036,24.634793485544456,1.0
42.41559929859136,28.559499723304047,1.0
0.1929925448406262,75.38640776177797,0.0
47.850090256438556,10.98865262372294,1.0
34.866938118374975,88.68793473052585,0.0
21.06981157842435,11.076335083536234,1.0
41.804110815301925,10.119443220914482,1.0
44.98807972763498,26.949529564982132,1.0
17.509790777991164,31.737105287819734,1.0
